target,model,origin,horizon_step,period_index,actual,forecast,lower,upper
actionable_probability_mass,exponential_smoothing,196,1,196,0.0,1.8361279819022112,1.2788461971291207,2.3205486616336244
actionable_probability_mass,exponential_smoothing,196,2,197,0.4230449608798826,1.8361279819022112,1.0480125238126223,2.521202277072369
actionable_probability_mass,exponential_smoothing,198,1,198,0.0,0.9249663245263898,0.300059370362705,1.3965814778709977
actionable_probability_mass,exponential_smoothing,198,2,199,0.3945118938878325,0.9249663245263898,0.041214434726844607,1.5919308706070012
actionable_probability_mass,exponential_smoothing,200,1,200,0.4202580433090189,0.6311742854366922,0.0,1.1028094211437076
actionable_probability_mass,exponential_smoothing,200,2,201,1.2967426572310905,0.6311742854366922,0.0,1.2981670908452285
actionable_probability_mass,exponential_smoothing,202,1,202,0.0,0.7517885132585791,0.10466295703956463,1.233660816211124
actionable_probability_mass,exponential_smoothing,202,2,203,0.0,0.7517885132585791,0.0,1.433258859426025
actionable_probability_mass,exponential_smoothing,204,1,204,0.0,0.4366604260761517,0.0,0.9169016046482408
actionable_probability_mass,exponential_smoothing,204,2,205,0.3930719218750153,0.4366604260761517,0.0,1.1158240140228395
actionable_probability_mass,exponential_smoothing,206,1,206,6.851075948132078,0.34106557095060097,0.0,0.8203822849983005
actionable_probability_mass,exponential_smoothing,206,2,207,21.041781745643704,0.34106557095060097,0.0,1.0189217686289642
actionable_probability_mass,exponential_smoothing,208,1,208,4.993485945755758,21.04178153418571,20.48656363476066,21.604575135931942
actionable_probability_mass,exponential_smoothing,208,2,209,26.107650735133177,21.04178153418571,20.256584850746503,21.837691878592036
total_comments,naive,12,1,12,0.0,2.0,0.0,4.0
total_comments,naive,12,2,13,1.0,2.0,0.0,4.82842712474619
total_comments,naive,14,1,14,0.0,1.0,0.0,2.8000000000000007
total_comments,naive,14,2,15,0.0,1.0,0.0,3.5455844122715723
total_comments,naive,16,1,16,0.0,0.0,0.0,1.5999999999999996
total_comments,naive,16,2,17,0.0,0.0,0.0,2.2627416997969516
total_comments,naive,18,1,18,2.0,0.0,0.0,1.4000000000000004
total_comments,naive,18,2,19,0.0,0.0,0.0,1.9798989873223336
total_comments,naive,20,1,20,0.0,0.0,0.0,2.0
total_comments,naive,20,2,21,0.0,0.0,0.0,2.8284271247461903
total_comments,naive,22,1,22,0.0,0.0,0.0,2.0
total_comments,naive,22,2,23,0.0,0.0,0.0,2.8284271247461903
total_comments,naive,24,1,24,0.0,0.0,0.0,1.8000000000000007
total_comments,naive,24,2,25,0.0,0.0,0.0,2.5455844122715723
total_comments,naive,26,1,26,0.0,0.0,0.0,1.6000000000000014
total_comments,naive,26,2,27,0.0,0.0,0.0,2.2627416997969543
total_comments,naive,28,1,28,0.0,0.0,0.0,1.4000000000000021
total_comments,naive,28,2,29,0.0,0.0,0.0,1.9798989873223363
total_comments,naive,30,1,30,0.0,0.0,0.0,1.1999999999999993
total_comments,naive,30,2,31,0.0,0.0,0.0,1.6970562748477132
total_comments,naive,32,1,32,0.0,0.0,0.0,1.0
total_comments,naive,32,2,33,0.0,0.0,0.0,1.4142135623730951
total_comments,naive,34,1,34,1.0,0.0,0.0,1.0
total_comments,naive,34,2,35,0.0,0.0,0.0,1.4142135623730951
total_comments,naive,36,1,36,0.0,0.0,0.0,1.0
total_comments,naive,36,2,37,0.0,0.0,0.0,1.4142135623730951
total_comments,naive,38,1,38,0.0,0.0,0.0,1.0
total_comments,naive,38,2,39,0.0,0.0,0.0,1.4142135623730951
total_comments,naive,40,1,40,0.0,0.0,0.0,1.0
total_comments,naive,40,2,41,0.0,0.0,0.0,1.4142135623730951
total_comments,naive,42,1,42,0.0,0.0,0.0,1.0
total_comments,naive,42,2,43,0.0,0.0,0.0,1.4142135623730951
total_comments,naive,44,1,44,0.0,0.0,0.0,1.0
total_comments,naive,44,2,45,0.0,0.0,0.0,1.4142135623730951
total_comments,naive,46,1,46,0.0,0.0,0.0,1.0
total_comments,naive,46,2,47,0.0,0.0,0.0,1.4142135623730951
total_comments,naive,48,1,48,0.0,0.0,0.0,1.0
total_comments,naive,48,2,49,0.0,0.0,0.0,1.4142135623730951
total_comments,naive,50,1,50,1.0,0.0,0.0,1.0
total_comments,naive,50,2,51,1.0,0.0,0.0,1.4142135623730951
total_comments,naive,52,1,52,0.0,1.0,0.0,2.0
total_comments,naive,52,2,53,0.0,1.0,0.0,2.414213562373095
total_comments,naive,54,1,54,0.0,0.0,0.0,1.0
total_comments,naive,54,2,55,0.0,0.0,0.0,1.4142135623730951
total_comments,naive,56,1,56,0.0,0.0,0.0,1.0
total_comments,naive,56,2,57,0.0,0.0,0.0,1.4142135623730951
total_comments,naive,58,1,58,0.0,0.0,0.0,1.0
total_comments,naive,58,2,59,0.0,0.0,0.0,1.4142135623730951
total_comments,naive,60,1,60,0.0,0.0,0.0,1.0
total_comments,naive,60,2,61,0.0,0.0,0.0,1.4142135623730951
total_comments,naive,62,1,62,0.0,0.0,0.0,1.0
total_comments,naive,62,2,63,1.0,0.0,0.0,1.4142135623730951
total_comments,naive,64,1,64,0.0,1.0,0.0,2.0
total_comments,naive,64,2,65,0.0,1.0,0.0,2.414213562373095
total_comments,naive,66,1,66,0.0,0.0,0.0,1.0
total_comments,naive,66,2,67,0.0,0.0,0.0,1.4142135623730951
total_comments,naive,68,1,68,0.0,0.0,0.0,1.0
total_comments,naive,68,2,69,1.0,0.0,0.0,1.4142135623730951
total_comments,naive,70,1,70,0.0,1.0,0.0,2.0
total_comments,naive,70,2,71,0.0,1.0,0.0,2.414213562373095
total_comments,naive,72,1,72,1.0,0.0,0.0,1.0
total_comments,naive,72,2,73,0.0,0.0,0.0,1.4142135623730951
total_comments,naive,74,1,74,0.0,0.0,0.0,1.0
total_comments,naive,74,2,75,1.0,0.0,0.0,1.4142135623730951
total_comments,naive,76,1,76,1.0,1.0,0.0,2.0
total_comments,naive,76,2,77,0.0,1.0,0.0,2.414213562373095
total_comments,naive,78,1,78,0.0,0.0,0.0,1.0
total_comments,naive,78,2,79,0.0,0.0,0.0,1.4142135623730951
total_comments,naive,80,1,80,0.0,0.0,0.0,1.0
total_comments,naive,80,2,81,0.0,0.0,0.0,1.4142135623730951
total_comments,naive,82,1,82,0.0,0.0,0.0,1.0
total_comments,naive,82,2,83,1.0,0.0,0.0,1.4142135623730951
total_comments,naive,84,1,84,0.0,1.0,0.0,2.0
total_comments,naive,84,2,85,0.0,1.0,0.0,2.414213562373095
total_comments,naive,86,1,86,0.0,0.0,0.0,1.0
total_comments,naive,86,2,87,0.0,0.0,0.0,1.4142135623730951
total_comments,naive,88,1,88,0.0,0.0,0.0,1.0
total_comments,naive,88,2,89,0.0,0.0,0.0,1.4142135623730951
total_comments,naive,90,1,90,0.0,0.0,0.0,1.0
total_comments,naive,90,2,91,0.0,0.0,0.0,1.4142135623730951
total_comments,naive,92,1,92,0.0,0.0,0.0,1.0
total_comments,naive,92,2,93,0.0,0.0,0.0,1.4142135623730951
total_comments,naive,94,1,94,0.0,0.0,0.0,1.0
total_comments,naive,94,2,95,0.0,0.0,0.0,1.4142135623730951
total_comments,naive,96,1,96,0.0,0.0,0.0,1.0
total_comments,naive,96,2,97,0.0,0.0,0.0,1.4142135623730951
total_comments,naive,98,1,98,0.0,0.0,0.0,1.0
total_comments,naive,98,2,99,0.0,0.0,0.0,1.4142135623730951
total_comments,naive,100,1,100,0.0,0.0,0.0,1.0
total_comments,naive,100,2,101,0.0,0.0,0.0,1.4142135623730951
total_comments,naive,102,1,102,0.0,0.0,0.0,1.0
total_comments,naive,102,2,103,0.0,0.0,0.0,1.4142135623730951
total_comments,naive,104,1,104,1.0,0.0,0.0,1.0
total_comments,naive,104,2,105,0.0,0.0,0.0,1.4142135623730951
total_comments,naive,106,1,106,0.0,0.0,0.0,1.0
total_comments,naive,106,2,107,0.0,0.0,0.0,1.4142135623730951
total_comments,naive,108,1,108,0.0,0.0,0.0,1.0
total_comments,naive,108,2,109,0.0,0.0,0.0,1.4142135623730951
total_comments,naive,110,1,110,0.0,0.0,0.0,1.0
total_comments,naive,110,2,111,7.0,0.0,0.0,1.4142135623730951
total_comments,naive,112,1,112,4.0,7.0,6.0,8.0
total_comments,naive,112,2,113,8.0,7.0,5.585786437626905,8.414213562373096
total_comments,naive,114,1,114,6.0,8.0,7.0,9.0
total_comments,naive,114,2,115,2.0,8.0,6.585786437626905,9.414213562373096
total_comments,naive,116,1,116,1.0,2.0,1.0,3.0
total_comments,naive,116,2,117,1.0,2.0,0.5857864376269049,3.414213562373095
total_comments,naive,118,1,118,0.0,1.0,0.0,2.0
total_comments,naive,118,2,119,0.0,1.0,0.0,2.414213562373095
total_comments,naive,120,1,120,0.0,0.0,0.0,1.0
total_comments,naive,120,2,121,1.0,0.0,0.0,1.4142135623730951
total_comments,naive,122,1,122,1.0,1.0,0.0,2.0
total_comments,naive,122,2,123,1.0,1.0,0.0,2.414213562373095
total_comments,naive,124,1,124,0.0,1.0,0.0,2.0
total_comments,naive,124,2,125,2.0,1.0,0.0,2.414213562373095
total_comments,naive,126,1,126,0.0,2.0,1.0,3.0
total_comments,naive,126,2,127,1.0,2.0,0.5857864376269049,3.414213562373095
total_comments,naive,128,1,128,0.0,1.0,0.0,2.0
total_comments,naive,128,2,129,0.0,1.0,0.0,2.414213562373095
total_comments,naive,130,1,130,0.0,0.0,0.0,1.0
total_comments,naive,130,2,131,0.0,0.0,0.0,1.4142135623730951
total_comments,naive,132,1,132,0.0,0.0,0.0,1.0
total_comments,naive,132,2,133,1.0,0.0,0.0,1.4142135623730951
total_comments,naive,134,1,134,0.0,1.0,0.0,2.0
total_comments,naive,134,2,135,0.0,1.0,0.0,2.414213562373095
total_comments,naive,136,1,136,1.0,0.0,0.0,1.0
total_comments,naive,136,2,137,0.0,0.0,0.0,1.4142135623730951
total_comments,naive,138,1,138,0.0,0.0,0.0,1.0
total_comments,naive,138,2,139,1.0,0.0,0.0,1.4142135623730951
total_comments,naive,140,1,140,0.0,1.0,0.0,2.0
total_comments,naive,140,2,141,1.0,1.0,0.0,2.414213562373095
total_comments,naive,142,1,142,2.0,1.0,0.0,2.0
total_comments,naive,142,2,143,0.0,1.0,0.0,2.414213562373095
total_comments,naive,144,1,144,1.0,0.0,0.0,1.0
total_comments,naive,144,2,145,2.0,0.0,0.0,1.4142135623730951
total_comments,naive,146,1,146,3.0,2.0,1.0,3.0
total_comments,naive,146,2,147,1.0,2.0,0.5857864376269049,3.414213562373095
total_comments,naive,148,1,148,2.0,1.0,0.0,2.0
total_comments,naive,148,2,149,1.0,1.0,0.0,2.414213562373095
total_comments,naive,150,1,150,0.0,1.0,0.0,2.0
total_comments,naive,150,2,151,1.0,1.0,0.0,2.414213562373095
total_comments,naive,152,1,152,2.0,1.0,0.0,2.0
total_comments,naive,152,2,153,1.0,1.0,0.0,2.414213562373095
total_comments,naive,154,1,154,0.0,1.0,0.0,2.0
total_comments,naive,154,2,155,3.0,1.0,0.0,2.414213562373095
total_comments,naive,156,1,156,1.0,3.0,2.0,4.0
total_comments,naive,156,2,157,1.0,3.0,1.5857864376269049,4.414213562373095
total_comments,naive,158,1,158,0.0,1.0,0.0,2.0
total_comments,naive,158,2,159,0.0,1.0,0.0,2.414213562373095
total_comments,naive,160,1,160,1.0,0.0,0.0,1.0
total_comments,naive,160,2,161,3.0,0.0,0.0,1.4142135623730951
total_comments,naive,162,1,162,2.0,3.0,2.0,4.0
total_comments,naive,162,2,163,0.0,3.0,1.5857864376269049,4.414213562373095
total_comments,naive,164,1,164,0.0,0.0,0.0,1.0
total_comments,naive,164,2,165,0.0,0.0,0.0,1.4142135623730951
total_comments,naive,166,1,166,0.0,0.0,0.0,1.0
total_comments,naive,166,2,167,0.0,0.0,0.0,1.4142135623730951
total_comments,naive,168,1,168,0.0,0.0,0.0,1.0
total_comments,naive,168,2,169,0.0,0.0,0.0,1.4142135623730951
total_comments,naive,170,1,170,0.0,0.0,0.0,1.0
total_comments,naive,170,2,171,0.0,0.0,0.0,1.4142135623730951
total_comments,naive,172,1,172,0.0,0.0,0.0,1.0
total_comments,naive,172,2,173,0.0,0.0,0.0,1.4142135623730951
total_comments,naive,174,1,174,1.0,0.0,0.0,1.0
total_comments,naive,174,2,175,1.0,0.0,0.0,1.4142135623730951
total_comments,naive,176,1,176,2.0,1.0,0.0,2.0
total_comments,naive,176,2,177,2.0,1.0,0.0,2.414213562373095
total_comments,naive,178,1,178,1.0,2.0,1.0,3.0
total_comments,naive,178,2,179,0.0,2.0,0.5857864376269049,3.414213562373095
total_comments,naive,180,1,180,2.0,0.0,0.0,1.0
total_comments,naive,180,2,181,2.0,0.0,0.0,1.4142135623730951
total_comments,naive,182,1,182,1.0,2.0,1.0,3.0
total_comments,naive,182,2,183,1.0,2.0,0.5857864376269049,3.414213562373095
total_comments,naive,184,1,184,1.0,1.0,0.0,2.0
total_comments,naive,184,2,185,0.0,1.0,0.0,2.414213562373095
total_comments,naive,186,1,186,12.0,0.0,0.0,1.0
total_comments,naive,186,2,187,2.0,0.0,0.0,1.4142135623730951
total_comments,naive,188,1,188,1.0,2.0,1.0,3.0
total_comments,naive,188,2,189,2.0,2.0,0.5857864376269049,3.414213562373095
total_comments,naive,190,1,190,2.0,2.0,1.0,3.0
total_comments,naive,190,2,191,0.0,2.0,0.5857864376269049,3.414213562373095
total_comments,naive,192,1,192,0.0,0.0,0.0,1.0
total_comments,naive,192,2,193,0.0,0.0,0.0,1.4142135623730951
total_comments,naive,194,1,194,1.0,0.0,0.0,1.0
total_comments,naive,194,2,195,11.0,0.0,0.0,1.4142135623730951
total_comments,naive,196,1,196,0.0,11.0,10.0,12.0
total_comments,naive,196,2,197,1.0,11.0,9.585786437626904,12.414213562373096
total_comments,naive,198,1,198,0.0,1.0,0.0,2.0
total_comments,naive,198,2,199,1.0,1.0,0.0,2.414213562373095
total_comments,naive,200,1,200,1.0,1.0,0.0,2.0
total_comments,naive,200,2,201,2.0,1.0,0.0,2.414213562373095
total_comments,naive,202,1,202,0.0,2.0,1.0,3.0
total_comments,naive,202,2,203,0.0,2.0,0.5857864376269049,3.414213562373095
total_comments,naive,204,1,204,0.0,0.0,0.0,1.0
total_comments,naive,204,2,205,1.0,0.0,0.0,1.4142135623730951
total_comments,naive,206,1,206,15.0,1.0,0.0,2.0
total_comments,naive,206,2,207,46.0,1.0,0.0,2.414213562373095
total_comments,naive,208,1,208,11.0,46.0,45.0,47.0
total_comments,naive,208,2,209,54.0,46.0,44.58578643762691,47.41421356237309
total_comments,mean,12,1,12,0.0,0.625,0.0,2.9000000000000004
total_comments,mean,12,2,13,1.0,0.625,0.0,3.842335854398792
total_comments,mean,14,1,14,0.0,0.75,0.0,2.700000000000001
total_comments,mean,14,2,15,0.0,0.75,0.0,3.507716446627537
total_comments,mean,16,1,16,0.0,0.625,0.0,2.5
total_comments,mean,16,2,17,0.0,0.625,0.0,3.2766504294495533
total_comments,mean,18,1,18,2.0,0.375,0.0,2.3000000000000007
total_comments,mean,18,2,19,0.0,0.375,0.0,3.0973611075682093
total_comments,mean,20,1,20,0.0,0.375,0.0,2.1000000000000014
total_comments,mean,20,2,21,0.0,0.375,0.0,2.8145183950935913
total_comments,mean,22,1,22,0.0,0.25,0.0,2.0
total_comments,mean,22,2,23,0.0,0.25,0.0,2.7248737341529163
total_comments,mean,24,1,24,0.0,0.25,0.0,2.0
total_comments,mean,24,2,25,0.0,0.25,0.0,2.7248737341529163
total_comments,mean,26,1,26,0.0,0.25,0.0,2.0
total_comments,mean,26,2,27,0.0,0.25,0.0,2.7248737341529163
total_comments,mean,28,1,28,0.0,0.0,0.0,2.0
total_comments,mean,28,2,29,0.0,0.0,0.0,2.8284271247461903
total_comments,mean,30,1,30,0.0,0.0,0.0,2.0
total_comments,mean,30,2,31,0.0,0.0,0.0,2.8284271247461903
total_comments,mean,32,1,32,0.0,0.0,0.0,2.0
total_comments,mean,32,2,33,0.0,0.0,0.0,2.8284271247461903
total_comments,mean,34,1,34,1.0,0.0,0.0,2.0
total_comments,mean,34,2,35,0.0,0.0,0.0,2.8284271247461903
total_comments,mean,36,1,36,0.0,0.125,0.0,2.0
total_comments,mean,36,2,37,0.0,0.125,0.0,2.7766504294495533
total_comments,mean,38,1,38,0.0,0.125,0.0,2.0
total_comments,mean,38,2,39,0.0,0.125,0.0,2.7766504294495533
total_comments,mean,40,1,40,0.0,0.125,0.0,2.0
total_comments,mean,40,2,41,0.0,0.125,0.0,2.7766504294495533
total_comments,mean,42,1,42,0.0,0.125,0.0,1.8999999999999986
total_comments,mean,42,2,43,0.0,0.125,0.0,2.635229073212242
total_comments,mean,44,1,44,0.0,0.0,0.0,1.7000000000000028
total_comments,mean,44,2,45,0.0,0.0,0.0,2.4041630560342657
total_comments,mean,46,1,46,0.0,0.0,0.0,1.5
total_comments,mean,46,2,47,0.0,0.0,0.0,2.121320343559643
total_comments,mean,48,1,48,0.0,0.0,0.0,1.3000000000000043
total_comments,mean,48,2,49,0.0,0.0,0.0,1.8384776310850297
total_comments,mean,50,1,50,1.0,0.0,0.0,1.1000000000000014
total_comments,mean,50,2,51,1.0,0.0,0.0,1.5556349186104066
total_comments,mean,52,1,52,0.0,0.25,0.0,1.0
total_comments,mean,52,2,53,0.0,0.25,0.0,1.3106601717798214
total_comments,mean,54,1,54,0.0,0.25,0.0,1.0
total_comments,mean,54,2,55,0.0,0.25,0.0,1.3106601717798214
total_comments,mean,56,1,56,0.0,0.25,0.0,1.0
total_comments,mean,56,2,57,0.0,0.25,0.0,1.3106601717798214
total_comments,mean,58,1,58,0.0,0.25,0.0,1.0
total_comments,mean,58,2,59,0.0,0.25,0.0,1.3106601717798214
total_comments,mean,60,1,60,0.0,0.0,0.0,1.0
total_comments,mean,60,2,61,0.0,0.0,0.0,1.4142135623730951
total_comments,mean,62,1,62,0.0,0.0,0.0,1.0
total_comments,mean,62,2,63,1.0,0.0,0.0,1.4142135623730951
total_comments,mean,64,1,64,0.0,0.125,0.0,1.0
total_comments,mean,64,2,65,0.0,0.125,0.0,1.3624368670764582
total_comments,mean,66,1,66,0.0,0.125,0.0,1.0
total_comments,mean,66,2,67,0.0,0.125,0.0,1.3624368670764582
total_comments,mean,68,1,68,0.0,0.125,0.0,1.0
total_comments,mean,68,2,69,1.0,0.125,0.0,1.3624368670764582
total_comments,mean,70,1,70,0.0,0.25,0.0,1.0
total_comments,mean,70,2,71,0.0,0.25,0.0,1.3106601717798214
total_comments,mean,72,1,72,1.0,0.125,0.0,1.0
total_comments,mean,72,2,73,0.0,0.125,0.0,1.3624368670764582
total_comments,mean,74,1,74,0.0,0.25,0.0,1.0
total_comments,mean,74,2,75,1.0,0.25,0.0,1.3106601717798214
total_comments,mean,76,1,76,1.0,0.375,0.0,1.0
total_comments,mean,76,2,77,0.0,0.375,0.0,1.2588834764831844
total_comments,mean,78,1,78,0.0,0.375,0.0,1.0
total_comments,mean,78,2,79,0.0,0.375,0.0,1.2588834764831844
total_comments,mean,80,1,80,0.0,0.375,0.0,1.0
total_comments,mean,80,2,81,0.0,0.375,0.0,1.2588834764831844
total_comments,mean,82,1,82,0.0,0.25,0.0,1.0
total_comments,mean,82,2,83,1.0,0.25,0.0,1.3106601717798214
total_comments,mean,84,1,84,0.0,0.25,0.0,1.0
total_comments,mean,84,2,85,0.0,0.25,0.0,1.3106601717798214
total_comments,mean,86,1,86,0.0,0.125,0.0,1.0
total_comments,mean,86,2,87,0.0,0.125,0.0,1.3624368670764582
total_comments,mean,88,1,88,0.0,0.125,0.0,1.0
total_comments,mean,88,2,89,0.0,0.125,0.0,1.3624368670764582
total_comments,mean,90,1,90,0.0,0.125,0.0,1.0
total_comments,mean,90,2,91,0.0,0.125,0.0,1.3624368670764582
total_comments,mean,92,1,92,0.0,0.0,0.0,1.0
total_comments,mean,92,2,93,0.0,0.0,0.0,1.4142135623730951
total_comments,mean,94,1,94,0.0,0.0,0.0,1.0
total_comments,mean,94,2,95,0.0,0.0,0.0,1.4142135623730951
total_comments,mean,96,1,96,0.0,0.0,0.0,1.0
total_comments,mean,96,2,97,0.0,0.0,0.0,1.4142135623730951
total_comments,mean,98,1,98,0.0,0.0,0.0,1.0
total_comments,mean,98,2,99,0.0,0.0,0.0,1.4142135623730951
total_comments,mean,100,1,100,0.0,0.0,0.0,1.0
total_comments,mean,100,2,101,0.0,0.0,0.0,1.4142135623730951
total_comments,mean,102,1,102,0.0,0.0,0.0,1.0
total_comments,mean,102,2,103,0.0,0.0,0.0,1.4142135623730951
total_comments,mean,104,1,104,1.0,0.0,0.0,1.0
total_comments,mean,104,2,105,0.0,0.0,0.0,1.4142135623730951
total_comments,mean,106,1,106,0.0,0.125,0.0,1.0
total_comments,mean,106,2,107,0.0,0.125,0.0,1.3624368670764582
total_comments,mean,108,1,108,0.0,0.125,0.0,1.0
total_comments,mean,108,2,109,0.0,0.125,0.0,1.3624368670764582
total_comments,mean,110,1,110,0.0,0.125,0.0,1.0
total_comments,mean,110,2,111,7.0,0.125,0.0,1.3624368670764582
total_comments,mean,112,1,112,4.0,1.0,0.0,1.0
total_comments,mean,112,2,113,8.0,1.0,0.0,1.0
total_comments,mean,114,1,114,6.0,2.375,0.0,1.0
total_comments,mean,114,2,115,2.0,2.375,0.0,0.43045635173699415
total_comments,mean,116,1,116,1.0,3.375,0.0,1.0
total_comments,mean,116,2,117,1.0,3.375,0.0,0.016242789363899224
total_comments,mean,118,1,118,0.0,3.625,0.0,1.0
total_comments,mean,118,2,119,0.0,3.625,0.0,-0.08731060122937473
total_comments,mean,120,1,120,0.0,2.75,0.0,1.0
total_comments,mean,120,2,121,1.0,2.75,0.0,0.27512626584708366
total_comments,mean,122,1,122,1.0,1.375,0.0,1.0
total_comments,mean,122,2,123,1.0,1.375,0.0,0.8446699141100893
total_comments,mean,124,1,124,0.0,0.625,0.0,1.0
total_comments,mean,124,2,125,2.0,0.625,0.0,1.1553300858899107
total_comments,mean,126,1,126,0.0,0.625,0.0,1.0
total_comments,mean,126,2,127,1.0,0.625,0.0,1.1553300858899107
total_comments,mean,128,1,128,0.0,0.75,0.0,1.0
total_comments,mean,128,2,129,0.0,0.75,0.0,1.1035533905932737
total_comments,mean,130,1,130,0.0,0.625,0.0,1.0
total_comments,mean,130,2,131,0.0,0.625,0.0,1.1553300858899107
total_comments,mean,132,1,132,0.0,0.375,0.0,1.0
total_comments,mean,132,2,133,1.0,0.375,0.0,1.2588834764831844
total_comments,mean,134,1,134,0.0,0.25,0.0,1.0
total_comments,mean,134,2,135,0.0,0.25,0.0,1.3106601717798214
total_comments,mean,136,1,136,1.0,0.125,0.0,1.0
total_comments,mean,136,2,137,0.0,0.125,0.0,1.3624368670764582
total_comments,mean,138,1,138,0.0,0.25,0.0,1.0
total_comments,mean,138,2,139,1.0,0.25,0.0,1.3106601717798214
total_comments,mean,140,1,140,0.0,0.375,0.0,1.0
total_comments,mean,140,2,141,1.0,0.375,0.0,1.2588834764831844
total_comments,mean,142,1,142,2.0,0.375,0.0,1.0
total_comments,mean,142,2,143,0.0,0.375,0.0,1.2588834764831844
total_comments,mean,144,1,144,1.0,0.625,0.0,1.0
total_comments,mean,144,2,145,2.0,0.625,0.0,1.1553300858899107
total_comments,mean,146,1,146,3.0,0.875,0.0,1.0
total_comments,mean,146,2,147,1.0,0.875,0.0,1.051776695296637
total_comments,mean,148,1,148,2.0,1.25,0.0,1.0
total_comments,mean,148,2,149,1.0,1.25,0.0,0.8964466094067263
total_comments,mean,150,1,150,0.0,1.5,0.0,1.0999999999999943
total_comments,mean,150,2,151,1.0,1.5,0.0,0.9343145750507539
total_comments,mean,152,1,152,2.0,1.375,0.0,1.0
total_comments,mean,152,2,153,1.0,1.375,0.0,0.8446699141100893
total_comments,mean,154,1,154,0.0,1.375,0.0,1.700000000000017
total_comments,mean,154,2,155,3.0,1.375,0.0,1.83461940777128
total_comments,mean,156,1,156,1.0,1.25,0.0,2.0
total_comments,mean,156,2,157,1.0,1.25,0.0,2.3106601717798214
total_comments,mean,158,1,158,0.0,1.125,0.0,2.0
total_comments,mean,158,2,159,0.0,1.125,0.0,2.3624368670764584
total_comments,mean,160,1,160,1.0,1.0,0.0,2.0
total_comments,mean,160,2,161,3.0,1.0,0.0,2.414213562373095
total_comments,mean,162,1,162,2.0,1.125,0.0,2.0
total_comments,mean,162,2,163,0.0,1.125,0.0,2.3624368670764584
total_comments,mean,164,1,164,0.0,1.0,0.0,2.0
total_comments,mean,164,2,165,0.0,1.0,0.0,2.414213562373095
total_comments,mean,166,1,166,0.0,0.75,0.0,2.0
total_comments,mean,166,2,167,0.0,0.75,0.0,2.517766952966369
total_comments,mean,168,1,168,0.0,0.75,0.0,2.0
total_comments,mean,168,2,169,0.0,0.75,0.0,2.517766952966369
total_comments,mean,170,1,170,0.0,0.25,0.0,2.0
total_comments,mean,170,2,171,0.0,0.25,0.0,2.7248737341529163
total_comments,mean,172,1,172,0.0,0.0,0.0,2.0
total_comments,mean,172,2,173,0.0,0.0,0.0,2.8284271247461903
total_comments,mean,174,1,174,1.0,0.0,0.0,2.0
total_comments,mean,174,2,175,1.0,0.0,0.0,2.8284271247461903
total_comments,mean,176,1,176,2.0,0.25,0.0,2.0
total_comments,mean,176,2,177,2.0,0.25,0.0,2.7248737341529163
total_comments,mean,178,1,178,1.0,0.75,0.0,2.0
total_comments,mean,178,2,179,0.0,0.75,0.0,2.517766952966369
total_comments,mean,180,1,180,2.0,0.875,0.0,2.0
total_comments,mean,180,2,181,2.0,0.875,0.0,2.4659902576697323
total_comments,mean,182,1,182,1.0,1.375,0.0,2.0
total_comments,mean,182,2,183,1.0,1.375,0.0,2.2588834764831844
total_comments,mean,184,1,184,1.0,1.375,0.0,2.0
total_comments,mean,184,2,185,0.0,1.375,0.0,2.2588834764831844
total_comments,mean,186,1,186,12.0,1.0,0.0,2.0
total_comments,mean,186,2,187,2.0,1.0,0.0,2.414213562373095
total_comments,mean,188,1,188,1.0,2.625,0.0,2.0
total_comments,mean,188,2,189,2.0,2.625,0.0,1.7411165235168156
total_comments,mean,190,1,190,2.0,2.5,0.0,2.0
total_comments,mean,190,2,191,0.0,2.5,0.0,1.7928932188134525
total_comments,mean,192,1,192,0.0,2.5,0.0,2.0
total_comments,mean,192,2,193,0.0,2.5,0.0,1.7928932188134525
total_comments,mean,194,1,194,1.0,2.375,0.0,2.0
total_comments,mean,194,2,195,11.0,2.375,0.0,1.8446699141100893
total_comments,mean,196,1,196,0.0,2.125,0.0,2.0
total_comments,mean,196,2,197,1.0,2.125,0.0,1.948223304703363
total_comments,mean,198,1,198,0.0,1.875,0.0,2.0
total_comments,mean,198,2,199,1.0,1.875,0.0,2.051776695296637
total_comments,mean,200,1,200,1.0,1.75,0.0,2.0
total_comments,mean,200,2,201,2.0,1.75,0.0,2.103553390593274
total_comments,mean,202,1,202,0.0,2.125,0.0,2.0
total_comments,mean,202,2,203,0.0,2.125,0.0,1.948223304703363
total_comments,mean,204,1,204,0.0,0.625,0.0,2.0
total_comments,mean,204,2,205,1.0,0.625,0.0,2.569543648263006
total_comments,mean,206,1,206,15.0,0.625,0.0,2.0
total_comments,mean,206,2,207,46.0,0.625,0.0,2.569543648263006
total_comments,mean,208,1,208,11.0,8.125,0.0,2.0
total_comments,mean,208,2,209,54.0,8.125,0.0,-0.5370580695352078
total_comments,exponential_smoothing,12,1,12,0.0,1.999999970197678,0.0,3.8999999433755885
total_comments,exponential_smoothing,12,2,13,1.0,1.999999970197678,0.0,4.687005700774396
total_comments,exponential_smoothing,14,1,14,0.0,0.9999999850988393,0.0,2.699999964237215
total_comments,exponential_smoothing,14,2,15,0.0,0.9999999850988393,0.0,3.404163011630309
total_comments,exponential_smoothing,16,1,16,0.0,2.2204460161630896e-16,0.0,1.4999999850988393
